id,price
188841,85196.74438973679
188842,17322.463830790017
188843,81955.49299530894
188844,43653.4497207175
188845,18200.866732174065
188846,51251.87389306375
188847,66648.56697498588
188848,5955.6465693244245
188849,37803.271177448565
188850,71089.99687010073
188851,73689.73479177174
188852,69407.15208288212
188853,29921.510181233753
188854,29975.93856302323
188855,66624.75099639269
188856,81051.49119892297
188857,70746.4000950174
188858,66249.17557841656
188859,68053.96158487257
188860,150.0
188861,42680.60272392165
188862,70452.34960900317
188863,11852.310238729231
188864,44491.817746944726
188865,51051.227341625374
188866,55887.95665296051
188867,5958.562134111766
188868,79005.23738937872
188869,21569.567078525666
188870,13350.843025490409
188871,4250.298336252803
188872,55190.57236792962
188873,48090.77243729937
188874,51589.39382189
188875,6865.301436656853
188876,41494.13296053419
188877,60480.25704337773
188878,62962.35966972262
188879,86891.62433611602
188880,53415.531240224605
188881,15321.404408670962
188882,29074.660651843296
188883,47089.203931851545
188884,59229.99697996443
188885,58272.34491297859
188886,58321.27553137718
188887,69167.06199023523
188888,74884.56162899989
188889,36163.55248830351
188890,23309.122358440887
188891,45581.66373327561
188892,24580.9661520191
188893,77585.74697048147
188894,23418.682610753924
188895,25345.063777008094
188896,47960.09690124192
188897,30074.111506433692
188898,150.0
188899,90649.00812798715
188900,150.0
188901,18205.55471689417
188902,78039.99260725989
188903,67975.6664663169
188904,40169.790080739185
188905,35425.54021759122
188906,67546.85910400702
188907,60233.925394896185
188908,47350.15976789477
188909,56683.772385616554
188910,27220.037070976105
188911,53415.17209015647
188912,34769.67277450301
188913,74968.51631379244
188914,58511.07169890753
188915,52384.507567494176
188916,150.0
188917,64414.302660793765
188918,2105.645533076953
188919,20498.678559856955
188920,32470.31043518451
188921,62669.618885324104
188922,67105.60547158588
188923,67746.81071294844
188924,54262.258693707176
188925,79442.93062972417
188926,62691.50864672754
188927,150.0
188928,52402.842757108156
188929,38114.52005243604
188930,24662.759637026582
188931,50120.25201898231
188932,30536.278632438276
188933,64301.0635704624
188934,56542.3579211249
188935,36709.31373703969
188936,46995.97015639953
188937,31530.012992667034
188938,40548.76953048073
188939,80563.77842768072
188940,16083.819964589318
188941,63777.81463860674
188942,62237.9700228991
188943,80157.39702474186
188944,55879.35881990101
188945,27428.334912342252
188946,66948.02722397656
188947,46753.10890015634
188948,68370.54444840644
188949,82865.33311147639
188950,38241.74802841339
188951,51319.38373258221
188952,150.0
188953,10273.312350968365
188954,32037.248198295478
188955,88906.98478928069
188956,45167.3935470623
188957,45042.53413217678
188958,51315.14658059855
188959,5548.308124100091
188960,61085.964923430234
188961,58461.3663456419
188962,6269.426748383325
188963,70006.24567184737
188964,47644.812417054316
188965,2193.0093373805285
188966,59452.01285798475
188967,63736.936160877114
188968,20716.875237441156
188969,9550.660610860214
188970,49591.06793368189
188971,50751.84035389894
188972,76250.95489720022
188973,70838.71984078758
188974,49223.55532803945
188975,40834.53420063504
188976,150.0
188977,37130.709986828966
188978,13249.11364001804
188979,80628.54846411454
188980,33698.61839877232
188981,26743.691623133374
188982,43779.15907751629
188983,96434.05154172285
188984,37471.9394510421
188985,30891.35285340296
188986,19901.50644328748
188987,51839.09230153123
188988,6092.198721715715
188989,57102.781460691476
188990,64477.61235991563
188991,48485.10415933002
188992,46730.3099957793
188993,46156.56132301758
188994,45986.59877961851
188995,37341.88721193303
188996,33695.016279256204
188997,63916.230542500736
188998,51965.62144025415
188999,9157.530737553956
189000,9802.833942132303
189001,57920.21895070304
189002,50303.26702472428
189003,40787.34617695748
189004,73600.76126565272
189005,56730.99927945784
189006,59347.8142508897
189007,42306.304397630505
189008,59022.36968174251
189009,11182.4568234107
189010,51776.259983486496
189011,47722.58936728211
189012,51615.85557799414
189013,49099.932496681344
189014,36072.5631105334
189015,45163.766633603955
189016,67340.60453271773
189017,13297.998118866235
189018,22575.627402840415
189019,19144.8692608017
189020,26379.818017940735
189021,47036.01417280082
189022,57074.12236115453
189023,71252.8723461025
189024,41828.862299541244
189025,70941.88545966148
189026,27793.11767443479
189027,10996.463750547497
189028,69988.61286163167
189029,41483.78617088846
189030,34180.83249999047
189031,44667.537483421154
189032,49984.684441867284
189033,958.3680828355718
189034,67559.01491536596
189035,66879.41637142212
189036,67442.95712013193
189037,9703.52836624952
189038,59557.510101245716
189039,46076.00713625993
189040,14181.791928291786
189041,23525.04948117165
189042,36652.94301110995
189043,59380.41609034338
189044,41767.315129091265
189045,40811.087940322235
189046,150.0
189047,20888.08664140897
189048,14481.481993073365
189049,66134.52152679046
189050,42749.69938640087
189051,9990.980060214642
189052,50030.04188723117
189053,37509.37468717992
189054,26924.595442685764
189055,46907.901809736155
189056,150.0
189057,16505.407782163704
189058,13205.292956335703
189059,65292.38782853703
189060,20596.478498599725
189061,41789.096376868896
189062,32954.132025945
189063,43614.910273689544
189064,3985.532098110765
189065,42296.849281364586
189066,31147.713413167745
189067,61095.61849775654
189068,37319.92264673626
189069,39557.21532797953
189070,54261.708123876946
189071,48080.76760468213
189072,79080.98445728328
189073,47345.07925150171
189074,47912.55125960917
189075,48007.45390829956
189076,27618.649602895137
189077,61579.476725653745
189078,60222.63455845462
189079,54308.21932225721
189080,74957.3160817225
189081,41715.92767558782
189082,31492.110242367256
189083,37250.71784357494
189084,27584.26922793663
189085,73298.15984589676
189086,11733.021348147886
189087,69289.46510238969
189088,60311.05383443949
189089,71713.931963115
189090,23073.78356047417
189091,55541.78258012282
189092,150.0
189093,56605.15393926413
189094,60008.30458359094
189095,28546.377602348337
189096,19251.99861031561
189097,59695.91820344888
189098,32465.85505092726
189099,9878.648283710936
189100,20897.012398573803
189101,57068.321145753376
189102,82175.56246607937
189103,58853.75411216379
189104,150.0
189105,54818.82834354881
189106,55169.28231758461
189107,38624.64456059318
189108,40318.475270471536
189109,53845.81566851842
189110,11534.621570472838
189111,17052.184380671475
189112,52278.852195417276
189113,74987.15283892117
189114,12173.209275257774
189115,19271.493703153217
189116,29755.96219593566
189117,36073.62752011395
189118,44476.92727451469
189119,38217.71344789164
189120,60095.06908640545
189121,60467.95005755499
189122,150.0
189123,36327.90601721988
189124,49823.12242944655
189125,75198.35854103719
189126,22364.20821342687
189127,48157.56330348598
189128,31198.539643093478
189129,19921.70115979598
189130,76029.6512361425
189131,53335.13026967039
189132,27672.026562213432
189133,70386.39321779273
189134,35706.98133262922
189135,58774.5833111729
189136,76107.03860668116
189137,19809.13696035673
189138,17681.35268088756
189139,150.0
189140,150.0
189141,17192.204359261086
189142,12058.304053811822
189143,150.0
189144,12180.66302332282
189145,71650.27810986293
189146,37123.12328793807
189147,35209.146323400084
189148,37327.551524906885
189149,51756.4881681269
189150,54947.59733346384
189151,45745.641108348034
189152,42000.928312785225
189153,43385.1290059872
189154,28798.879625953734
189155,5562.473722344032
189156,64297.75370430411
189157,150.0
189158,18702.03145349212
189159,44600.33975832793
189160,43203.40774519951
189161,5884.441700993571
189162,5733.387232173234
189163,70757.70792402257
189164,27934.313104628818
189165,40739.30313726049
189166,77151.54054954462
189167,26998.30310728657
189168,35812.093412025366
189169,51509.13963680854
189170,61813.237453767564
189171,150.0
189172,59346.633054674836
189173,15234.8738426466
189174,51049.21068594325
189175,150.0
189176,54957.630880583776
189177,64304.22489270172
189178,32168.906267045997
189179,150.0
189180,71610.8690363469
189181,34558.0426020571
189182,25607.29446598841
189183,68585.16516995803
189184,63267.38750733808
189185,25747.17882799101
189186,70267.2684983327
189187,91242.89742551954
189188,60018.4030015117
189189,4249.184716093354
189190,55680.932913532946
189191,3793.01210380462
189192,58318.15025168448
189193,57623.00690336572
189194,56031.0680593946
189195,4823.745354247512
189196,4282.0870306212455
189197,27464.879804832162
189198,46420.12084088521
189199,17210.30917717237
189200,45309.23517753044
189201,32254.89845807175
189202,22515.024770091288
189203,42592.576988895424
189204,32839.28021996305
189205,35419.921915082494
189206,60640.705629348755
189207,70768.31822312367
189208,24392.412132532336
189209,54103.057483245386
189210,64069.15543022286
189211,10879.526165607618
189212,21608.041833452415
189213,48213.07906259643
189214,86591.58314465871
189215,45457.94593798369
189216,62531.110641685314
189217,58874.2036192168
189218,67860.5594103355
189219,7599.4767747556325
189220,51037.25975580979
189221,49701.90125897527
189222,50610.37686562771
189223,71689.55604136619
189224,35043.918702403316
189225,33261.315930999815
189226,60509.41644879151
189227,50105.49921583873
189228,24310.108899461804
189229,68152.52523978567
189230,34265.1297073958
189231,52444.89918430941
189232,40525.28472267999
189233,32202.526496595703
189234,54169.66746340529
189235,78672.61594376084
189236,68526.28213427658
189237,49646.81724441005
189238,55206.56172439526
189239,20031.388652232243
189240,46754.198602963705
189241,17651.542341181077
189242,13486.89226577105
189243,69014.66711863852
189244,24936.76829920709
189245,36288.14456665004
189246,11718.192054171814
189247,62887.325076850364
189248,45414.66206451203
189249,10015.528529261937
189250,40382.975921450416
189251,61095.85631640651
189252,34399.85079885088
189253,75399.88591142325
189254,33128.887333129765
189255,55904.87730839639
189256,52362.441890894435
189257,29210.879616344115
189258,150.0
189259,46274.82533977111
189260,36287.0045276063
189261,72867.632951556
189262,37742.87184348144
189263,63798.74201014405
189264,59619.67703720555
189265,53040.113749822835
189266,51465.030874460004
189267,53814.47151510883
189268,64040.9377109108
189269,21027.299760304624
189270,52515.334915589774
189271,70479.96671780408
189272,81334.13513891539
189273,68632.83348633326
189274,97697.59543469828
189275,64417.302495202515
189276,51291.34047637973
189277,42442.4302311393
189278,45506.396082474384
189279,77638.38611929654
189280,60221.36647864268
189281,26901.80616341438
189282,66825.35134216631
189283,72546.69623092492
189284,44351.00111632608
189285,40465.71504067443
189286,29023.421818417963
189287,61723.72470636945
189288,73708.43099021493
189289,14456.691797146806
189290,45441.88319500303
189291,71354.24605802144
189292,9708.39220638224
189293,44408.25773321022
189294,36006.8557248211
189295,6215.365588970017
189296,27989.765900580445
189297,46811.29899289808
189298,53281.0228815563
189299,54342.76706697699
189300,83612.29669672367
189301,16082.913885893999
189302,41810.70342115266
189303,23996.616790678818
189304,50323.2504125752
189305,43789.08362042485
189306,53076.71203358169
189307,70455.97282806295
189308,52068.405030434486
189309,45370.822610898176
189310,52062.31894055731
189311,64314.12649993389
189312,67219.17743193312
189313,76769.53613548353
189314,68611.10048423847
189315,66442.564237918
189316,72211.28865176928
189317,59334.30000712443
189318,23752.818477859255
189319,6864.993258510018
189320,45709.59990425152
189321,53900.44040365913
189322,21378.562457551016
189323,150.0
189324,58809.29358071042
189325,40560.471624262165
189326,150.0
189327,29940.462998862145
189328,62821.9830712839
189329,20385.087095643627
189330,59306.715379655594
189331,61372.54686895921
189332,73940.79729572707
189333,19277.64660460013
189334,25476.478084562114
189335,40177.549312573625
189336,150.0
189337,8973.4815524898
189338,47618.60930826096
189339,54016.62003340293
189340,31282.49455240555
189341,79735.54511571932
189342,53680.01689729933
189343,58537.05952128768
189344,33958.753421937115
189345,150.0
189346,9621.65294377599
189347,61572.54167676973
189348,75424.41809539986
189349,65994.56118748896
189350,34740.412931134924
189351,65892.54129091348
189352,69019.68289916054
189353,150.0
189354,67304.91275318223
189355,41482.83421247825
189356,45374.42295374465
189357,36871.30345258536
189358,67435.97369207465
189359,28521.69127112534
189360,75254.75222314056
189361,7908.370283861877
189362,25892.026579151163
189363,59295.8842247678
189364,28139.67461984232
189365,79666.23750174744
189366,13135.318721795687
189367,45103.762634087354
189368,59575.693199299276
189369,69248.40750835999
189370,31483.21264883736
189371,46997.05419616192
189372,28958.933315670583
189373,82297.84978956985
189374,49186.52697384963
189375,58678.545403410215
189376,5493.644805805758
189377,19784.07266601897
189378,49361.94409298501
189379,51910.98721530358
189380,36504.94876289158
189381,51532.78358302079
189382,60756.65131291165
189383,61724.16561656492
189384,28879.650800991105
189385,76593.24915024219
189386,34590.17049875157
189387,150.0
189388,62515.760446165456
189389,74413.38089856505
189390,71347.87110965885
189391,39775.268569963984
189392,7814.350012357812
189393,18209.34623619402
189394,16277.892148354556
189395,6969.113824831555
189396,21589.562070405576
189397,73212.2898066158
189398,16493.220485583646
189399,44914.103208277375
189400,45866.26078287861
189401,46859.44731075247
189402,56065.4392419809
189403,60930.51740069152
189404,52898.655395568814
189405,76980.06770863337
189406,48436.726949751144
189407,50927.63814237621
189408,89387.6742324566
189409,55952.48475250369
189410,73643.71244597062
189411,59923.209083934315
189412,57619.65007774811
189413,60759.585206617136
189414,100019.41924292059
189415,56600.11979869334
189416,35839.32775380532
189417,21313.216853602324
189418,56221.31845512008
189419,29662.93023386621
189420,60687.98984848778
189421,86538.29992943001
189422,62302.619897741126
189423,68302.24256225652
189424,69226.70738629927
189425,58303.26298562647
189426,8780.413655424723
189427,69930.66208843188
189428,21478.401479786728
189429,150.0
189430,10422.77126341802
189431,40324.954337201314
189432,29888.2530743198
189433,70119.20255623292
189434,56632.55792468134
189435,22696.852050617337
189436,41089.05068786349
189437,23968.68688929989
189438,35083.01890425803
189439,26329.515059674624
189440,27577.118370768614
189441,74603.52280796645
189442,71659.06548508699
189443,69188.31408171682
189444,9531.117182782385
189445,63003.572738707066
189446,74890.77859822707
189447,10468.211012264248
189448,79102.79158846498
189449,150.0
189450,51923.614753926406
189451,41119.09871330974
189452,31844.224498487543
189453,36001.421340526314
189454,42991.22617813735
189455,39638.3507826922
189456,86046.5428178336
189457,2443.22281026328
189458,71172.472792126
189459,18028.437443329953
189460,46543.29611578118
189461,58086.98163757729
189462,61661.621700478485
189463,36610.19283014024
189464,25255.577315458097
189465,76339.23616856732
189466,13612.460346343229
189467,50699.40847264393
189468,13581.699655206176
189469,31402.79950149404
189470,61114.909032820724
189471,61954.479174850276
189472,51223.41320338589
189473,150.0
189474,69729.67435548129
189475,38149.34128196444
189476,61420.75676194066
189477,52051.63911076682
189478,52346.24348488264
189479,54907.143515473465
189480,150.0
189481,59369.41225889791
189482,17545.68137522135
189483,80534.9185401597
189484,36227.248657712946
189485,4707.942041129107
189486,54190.96439133538
189487,26633.862243963405
189488,23287.18547857739
189489,101706.18149009557
189490,57695.80831943615
189491,66829.55641696183
189492,58304.43153380393
189493,25095.968908422394
189494,69365.94717824901
189495,21443.60870683589
189496,57843.92969037965
189497,49327.94715831615
189498,17132.09996059886
189499,68202.98985859263
189500,35507.193971411325
189501,27147.713735699188
189502,22759.654910460114
189503,46439.24710806273
189504,42523.093060702085
189505,41175.30968075455
189506,64196.92769869813
189507,45535.878344237106
189508,56479.28175711329
189509,65040.51135223452
189510,17827.44696392212
189511,32096.532494918676
189512,53163.78109720512
189513,65673.66487139883
189514,8723.013749463484
189515,58588.89119950612
189516,11507.012074760627
189517,6902.053180511342
189518,43552.16432212852
189519,26727.039332994726
189520,52665.99406644958
189521,52715.145170626
189522,46499.95550467679
189523,64442.24163403502
189524,29127.08591550542
189525,64672.08372849901
189526,11401.138051979942
189527,63737.57857911615
189528,61539.87083456945
189529,66270.067199165
189530,70065.10649923887
189531,2824.755430238787
189532,150.0
189533,61017.18412590632
189534,70972.81408955855
189535,61008.1341094221
189536,64909.83435254055
189537,62539.77099368628
189538,53474.22890778538
189539,45555.20579815516
189540,19059.71623690659
189541,3429.1261833230965
189542,47275.23763872543
189543,58078.50796712376
189544,63708.22522189794
189545,150.0
189546,59709.33196438011
189547,63124.43448705622
189548,54814.72182671819
189549,34916.17193645751
189550,41747.36683296505
189551,53552.21198512218
189552,82316.73440441675
189553,68321.5055814411
189554,50350.00656891777
189555,71522.15569058107
189556,44821.90152544156
189557,38458.704598097596
189558,70387.85134863225
189559,74817.12552770856
189560,67336.49237417732
189561,48512.58771496918
189562,52932.802693080856
189563,47494.06469783583
189564,11719.103924494237
189565,58456.732096005
189566,55450.39312190213
189567,76794.88307707221
189568,2677.3926500314847
189569,54132.12996248808
189570,150.0
189571,32586.925132152857
189572,28255.23567042849
189573,64455.74845011649
189574,32479.203307798132
189575,62528.2397031195
189576,58536.61331878626
189577,55282.628202117514
189578,50438.48133231257
189579,56326.52372609475
189580,43400.952818170656
189581,29263.333848431008
189582,81022.26214750763
189583,54268.004963256884
189584,60203.859217433026
189585,73234.6168046773
189586,57002.339718559524
189587,4402.963560273405
189588,63819.86620338424
189589,62154.688069971045
189590,60049.31327967718
189591,57011.166444825474
189592,46991.403545200825
189593,69351.26791840629
189594,49051.261077723
189595,30017.06420760043
189596,62075.62600052729
189597,32374.52574694273
189598,150.0
189599,73054.83081717021
189600,53518.62288130494
189601,69969.86829594872
189602,60539.811366590904
189603,68328.73166228551
189604,48706.09025983163
189605,57450.390199503396
189606,57469.99297984387
189607,56575.76666721399
189608,41134.58811934991
189609,77561.49182140734
189610,68363.96775143873
189611,60529.80588595802
189612,61540.9916370227
189613,23791.16692288802
189614,2948.8580812453292
189615,54725.157844252884
189616,65214.55704309791
189617,60951.37140258541
189618,9224.75076219812
189619,66528.53632874205
189620,1776.2966994168237
189621,21800.773933008546
189622,72298.80295321182
189623,32798.05994453491
189624,38671.907216652995
189625,67568.51404452766
189626,51386.32060872996
189627,55032.515669325134
189628,87981.20399118098
189629,35705.012669298565
189630,13293.44764829916
189631,53739.36338294321
189632,50804.98234831984
189633,60525.53777242266
189634,39308.41185296583
189635,57384.7469076768
189636,150.0
189637,27013.849103593966
189638,16563.28356779134
189639,69631.16316205007
189640,73718.80070690578
189641,988.7178353567142
189642,63921.119376249844
189643,15054.273358133622
189644,150.0
189645,66654.79859404243
189646,50787.50119650783
189647,65522.970974050695
189648,27824.19615402189
189649,17808.60924685863
189650,57192.182347109076
189651,84307.07543216646
189652,197.6840689452365
189653,65987.93722658209
189654,57889.33392534871
189655,83716.85422345274
189656,48688.622718281345
189657,31230.10584589746
189658,65108.26263140072
189659,35021.14984648139
189660,12718.485897791339
189661,61879.6875487878
189662,34981.59792225715
189663,68305.29891067278
189664,59357.50860554236
189665,54760.87637470802
189666,38624.03446011664
189667,45488.8384958955
189668,48963.690688848495
189669,44153.64039645973
189670,38762.08828443359
189671,27678.878587412182
189672,66545.82755918498
189673,73748.27132933005
189674,26821.117640025448
189675,25707.650638916064
189676,293.50425218464807
189677,70163.4358559514
189678,32660.92390606017
189679,64854.88391007716
189680,61839.0469683276
189681,47385.50357812201
189682,39268.0609011238
189683,42450.38742836076
189684,34771.69263614062
189685,66880.03166302037
189686,6064.567367089447
189687,150.0
189688,300.02494718972594
189689,35355.78101288574
189690,37812.63626240613
189691,54577.9868906897
189692,20523.733456994407
189693,67513.71653263248
189694,27639.38460241817
189695,68501.84163343953
189696,66908.41301382077
189697,21210.749953978695
189698,25779.941356227966
189699,2424.308342155302
189700,3768.020510552684
189701,32236.997326215962
189702,75915.21683991514
189703,150.0
189704,63000.817975936225
189705,62880.5562052289
189706,44194.9240720286
189707,55968.97111247247
189708,27585.953589807265
189709,6528.270161508815
189710,21895.099677843507
189711,23767.966127575375
189712,18496.463037804235
189713,18341.02870994201
189714,43434.50934079033
189715,150.0
189716,60412.583140434
189717,41636.42744780332
189718,5871.775985412765
189719,150.0
189720,59753.66928077
189721,20875.061569367535
189722,31502.3107786912
189723,35992.51424404327
189724,5473.055958393961
189725,44984.029892885126
189726,78641.79269526922
189727,27966.388070084155
189728,67333.07201070758
189729,19002.02699968661
189730,64939.189395102905
189731,41632.0810143929
189732,65301.37484145304
189733,85089.3312827195
189734,13837.29947091546
189735,48464.486184271984
189736,11851.811197150266
189737,18566.232846782776
189738,66802.21490719402
189739,65648.85354462126
189740,39407.649366415106
189741,82710.88069955865
189742,49146.594235179015
189743,28333.83103388967
189744,62922.49586006277
189745,44851.59013845236
189746,44362.5961187121
189747,42864.61389458063
189748,79763.76196329598
189749,28556.986345993122
189750,150.0
189751,51517.92740574456
189752,12506.042013911298
189753,67095.82814532192
189754,60846.57914229459
189755,69638.44411353813
189756,1026.6834214527626
189757,73478.77089917264
189758,150.0
189759,81280.44042516826
189760,74630.13392368774
189761,10112.86215993925
189762,69871.79933708697
189763,33888.022611636436
189764,57782.0237121738
189765,46679.7262609615
189766,66467.55533288023
189767,15993.616042181384
189768,150.0
189769,150.0
189770,60715.078818527516
189771,20809.55661900039
189772,18004.717590765562
189773,54597.639084042516
189774,62130.96568448236
189775,52677.16753211431
189776,97233.65893382998
189777,3969.4719058715273
189778,31165.315777632175
189779,50559.6787301607
189780,150.0
189781,150.0
189782,77460.15474411915
189783,95090.64682445861
189784,63304.45977006573
189785,72700.59323820099
189786,57537.85402728198
189787,59591.862153165275
189788,49568.320950001245
189789,34111.43279056344
189790,27468.24711160548
189791,40978.36486600409
189792,150.0
189793,51888.3890333781
189794,71167.27815127955
189795,70516.68798187771
189796,72252.61366320192
189797,32348.11306747212
189798,41733.56591461203
189799,48759.3661005951
189800,61246.28925650497
189801,54594.81589090894
189802,66877.53884040215
189803,40910.26473691291
189804,14548.388500784058
189805,51627.70588212926
189806,46949.76396277081
189807,9542.826818606583
189808,13230.698641020805
189809,55593.84835277172
189810,2343.1459075754974
189811,78342.94672261295
189812,58796.709813511465
189813,75410.42182854167
189814,59248.02000579494
189815,7636.518451661104
189816,29644.333994198358
189817,76931.41263006837
189818,40471.914549834095
189819,57034.06914105639
189820,57118.7830885509
189821,62022.92733525648
189822,42802.77709609666
189823,25208.202847411623
189824,74502.63937238487
189825,56251.20504344418
189826,17595.28658800898
